RECORD_ID,STATE/UT,DISTRICT,YEAR,WOMEN_CRIME_TOTAL,WOMEN_VIOLENCE,RAPE_RATE_PROXY,KIDNAPPING_RATE_PROXY,VIOLENT_CRIME,SERIOUS_VIOLENT_CRIME,PROPERTY_CRIME,ECONOMIC_OFFENCES,PUBLIC_ORDER_CRIME,VIOLENT_CRIME_SHARE,PROPERTY_CRIME_SHARE,MURDER_SHARE,ROBBERY_SHARE,CLUSTER
ANDHRA_PRADESH_PRAKASHAM_2001_1,ANDHRA PRADESH,PRAKASHAM,2001,0.8208891797781924,0.6765101146533534,-0.6239735978850571,-0.5710878833263389,1.15300814636469,0.8440122352650045,0.362790349547452,0.5568395965047539,0.9082111292433264,1.850370899898544,-0.6373270427979137,0.0441213581467031,-0.5899558675694967,1
ANDHRA_PRADESH_RANGA_REDDY_2001_1,ANDHRA PRADESH,RANGA REDDY,2001,1.2717356206220038,1.2600817885186733,-0.4648482152772914,-0.4360992138216873,1.6414255237041706,1.4309873434081366,1.6163898883623975,1.7545987601641042,0.7126430114685002,0.961773849313378,0.2433693519023211,-0.1705570291884219,-0.3000961356928872,1
ANDHRA_PRADESH_SECUNDERABAD_RLY._2001_1,ANDHRA PRADESH,SECUNDERABAD RLY.,2001,-2.490270274597788,-2.72698896464857,-1.0094552278904183,-1.0622985262834126,-1.4440443111762058,-1.2519283347322545,0.07638275629038,-0.2723131338820483,-1.9043475938955157,-1.272450021861854,3.3515325193922414,-0.4567358457429628,0.7481153550430856,0
ANDHRA_PRADESH_SRIKAKULAM_2001_1,ANDHRA PRADESH,SRIKAKULAM,2001,0.394606654009694,0.2733709638865952,-0.7773793113007819,-0.7904184883551927,0.6850564685009799,-0.2274060311548617,0.1790989110387787,0.2890822166573346,0.5652526263686843,0.776956289900999,-0.5392342623027259,-0.4164787137568937,-0.7491206744873238,1
ANDHRA_PRADESH_VIJAYAWADA_2001_1,ANDHRA PRADESH,VIJAYAWADA,2001,1.2815892973617982,1.215589235206781,-0.7323486913848362,-0.4563150391131815,1.2023129518218152,0.4707878284670204,1.6468556606580176,1.821842390129224,-0.085093078700122,0.2850021090630659,1.1573946550190046,-0.6617156354349034,-0.5755212676263177,1
ANDHRA_PRADESH_VIJAYAWADA_RLY._2001_1,ANDHRA PRADESH,VIJAYAWADA RLY.,2001,-2.2970399078126413,-2.4542306972289643,-0.776927450092469,-1.0622985262834126,-2.019158926694014,-2.28825328340912,-0.031748452157368,-0.95132714927164,-1.9043475938955157,-1.565249079544982,4.241596981714969,-0.7200178919707757,-0.6387578525137942,0
ANDHRA_PRADESH_VISAKHA_RURAL_2001_1,ANDHRA PRADESH,VISAKHA RURAL,2001,0.4586246195540531,0.3504404256731303,-0.7281433560067123,-0.8425914478948083,1.1936107401896705,0.1687461846977184,-0.0834081469471555,0.1855635432490708,0.8656827134669073,2.710839183333138,-0.9521874995660782,-0.2939240416340336,-0.792426463319728,1
ANDHRA_PRADESH_VISAKHAPATNAM_2001_1,ANDHRA PRADESH,VISAKHAPATNAM,2001,1.1965407979408371,0.5576946392547556,-0.7259792078054488,-0.8409012288673791,0.1620658022550305,-0.548767739009588,0.915416753526316,1.102083329742478,-0.3295346074639929,-0.9992684450132908,0.4471318226662652,-0.7130293095957012,-0.7557607577058837,1
ANDHRA_PRADESH_VIZIANAGARAM_2001_1,ANDHRA PRADESH,VIZIANAGARAM,2001,0.3305886884653342,0.292537635302814,-0.7354160661716775,-0.8482714993324246,0.5025799534469825,-0.3215947994686448,-0.0923798347427012,0.1026268919578539,0.0900519138345922,0.5105518338170899,-0.7131905024404641,-0.4031184575022755,-0.7941490104500759,1
ANDHRA_PRADESH_WARANGAL_2001_1,ANDHRA PRADESH,WARANGAL,2001,1.0606225270035583,1.1020777203138876,-0.3835066387010856,-0.3151554046492502,1.4009135212970536,1.0770830006955767,0.6921353877405834,0.7784869809429317,1.2811387817028863,1.2390168490068365,-0.7149431843454144,-0.0527514440262907,-0.6017046413088295,1
ANDHRA_PRADESH_WEST_GODAVARI_2001_1,ANDHRA PRADESH,WEST GODAVARI,2001,1.2343159060899354,1.2251043112293645,-0.2102404802931322,-0.6427584051500408,0.9664190200857492,0.6031857580109247,1.1925552774702008,1.3555102106519246,0.6936031081098,-0.0833038129756662,0.202943400279514,-0.4610189171601452,-0.6728639501805412,1
ARUNACHAL_PRADESH_CHANGLANG_2001_1,ARUNACHAL PRADESH,CHANGLANG,2001,-1.8314666352266764,-1.7944222887220198,-0.5543246384200331,0.0040846102856707,-1.2296549493501754,-1.2035250993358548,-1.2716753981012248,-1.2320248245413314,-1.9043475938955157,0.5483559059908882,0.5759222376512333,1.4429761701344548,0.8657132152946726,0
ARUNACHAL_PRADESH_DIBANG_VALLEY_2001_1,ARUNACHAL PRADESH,DIBANG VALLEY,2001,-1.5053606234025367,-1.4678189189051356,0.056850724583059,0.6032903727387767,-1.3366476775021074,-1.416344710892158,-1.3496585296100485,-1.711880669870973,-2.336530672594042,0.5407783994812105,0.6831863779356234,-0.1797179702801025,1.666498644626907,0
ARUNACHAL_PRADESH_KAMENG_EAST_2001_1,ARUNACHAL PRADESH,KAMENG EAST,2001,-1.409242612751783,-1.3715543146341769,0.1660001527890058,2.150845412775145,-1.243945228958125,-1.620567029542808,-1.4007239608747504,-1.911038839930923,-1.9043475938955157,1.206167002598738,0.7423273247862221,-0.1017385289588665,2.481834990300728,0
ARUNACHAL_PRADESH_KAMENG_WEST_2001_1,ARUNACHAL PRADESH,KAMENG WEST,2001,-2.490270274597788,-2.4542306972289643,-1.0094552278904183,0.0587709249815235,-1.463719984753441,-2.0033198190352897,-1.5571254812884945,-1.4311829946012815,-2.336530672594042,0.8156087317360603,0.7040922237732464,0.4258146933919169,-0.8590554017285985,0
ARUNACHAL_PRADESH_LOHIT_2001_1,ARUNACHAL PRADESH,LOHIT,2001,-1.3251730014101235,-1.287356485192784,-0.227869712988394,0.768977226568212,-0.9267316830015422,-0.7162917372905458,-1.1124595960431538,-1.2320248245413314,-1.2193536207121307,1.4256407303286034,0.7183710856375918,2.036545896370187,2.102850914416079,0
ARUNACHAL_PRADESH_PAPUM_PARE_2001_1,ARUNACHAL PRADESH,PAPUM PARE,2001,-0.8595997288241579,-0.821073147229509,0.336782748178303,0.6900745638701941,-0.4934506922786457,-0.3554723600643738,-0.2382376557666371,-0.5009347142055113,-0.841422865104348,0.5133839671295898,1.2955612216514896,-0.1578359637513889,3.250663807972141,0
ARUNACHAL_PRADESH_SIANG_EAST_2001_1,ARUNACHAL PRADESH,SIANG EAST,2001,-1.0397873508165711,-1.0015355809418605,0.5200819990182655,1.565782318485209,-0.9267316830015422,-1.303266845433678,-0.8366220529082438,-1.1504853193315898,-1.6515366994106573,0.6935707438566792,1.032323350299862,0.0783779191538732,1.459486017876454,0
ARUNACHAL_PRADESH_SIANG_UPPER_2001_1,ARUNACHAL PRADESH,SIANG UPPER,2001,-1.6175675530082425,-1.5801969800179505,1.6095418483602424,4.051351602293496,-1.8587069208940623,-2.720833742742596,-2.162802106684512,-2.1917365152006143,-1.472164515196989,0.8024017821311362,0.2081202033033204,-0.3178219111175802,-0.8590554017285985,0
ARUNACHAL_PRADESH_SIANG_WEST_2001_1,ARUNACHAL PRADESH,SIANG WEST,2001,-0.5872568230233393,-0.5752266548025456,-0.1846881928280609,1.6753406861978153,-0.7114002485607562,-0.7709446400023783,-0.6361325522741571,-1.0115638768089654,-1.2193536207121307,0.5064493644649912,0.7448853985995474,-0.4504863632854694,1.0944118164469248,0
ARUNACHAL_PRADESH_SUBANSIRI_LOWER_2001_1,ARUNACHAL PRADESH,SUBANSIRI LOWER,2001,-1.5053606234025367,-1.4678189189051356,-0.007557017512649,1.2851757609290737,-1.3043195100855147,-0.8601666722153771,-1.2570183809158355,-1.4311829946012815,-1.0399814364984628,0.5074170285392733,0.8304329211629087,0.9672413876905636,2.463149920994076,0
ARUNACHAL_PRADESH_SUBANSIRI_UPPER_2001_1,ARUNACHAL PRADESH,SUBANSIRI UPPER,2001,-1.4555837620259306,-1.4179661407439204,0.0492882710194186,-0.6488544733346461,-1.258542849848197,-1.7012781752659878,-1.333390727935303,-1.911038839930923,-1.6515366994106573,0.8316256706186281,0.7168298281037133,0.0670113076882954,1.6485869138016904,0
ARUNACHAL_PRADESH_TAWANG_2001_1,ARUNACHAL PRADESH,TAWANG,2001,-1.8314666352266764,-1.8842494787071955,0.5138389899288426,-1.0622985262834126,-2.6411033651274085,-2.720833742742596,-2.0701619579902992,-2.1917365152006143,-2.336530672594042,-1.0569929731308352,0.767895779251706,0.5095288865262982,-0.8590554017285985,0
ARUNACHAL_PRADESH_TIRAP_2001_1,ARUNACHAL PRADESH,TIRAP,2001,-1.8314666352266764,-1.7944222887220198,-0.4263191601314819,1.6703082611748736,-1.243945228958125,-1.303266845433678,-1.4748012512313615,-1.911038839930923,-1.9043475938955157,1.1815512937058332,0.5086938351204627,1.2803970816387225,0.2458744935519356,0
ASSAM_BARPETA_2001_1,ASSAM,BARPETA,2001,0.5271690883871331,0.5678106894242967,0.1653394133957079,2.3784205315617584,0.458185651346841,0.366964984939603,0.2077272656299577,0.127354007931591,1.0675666707935367,0.8718885996140417,-0.0599929920892898,0.3374261833090534,0.9297012584220096,1
ASSAM_BONGAIGAON_2001_1,ASSAM,BONGAIGAON,2001,-0.0958465092555278,-0.0561550955067213,0.8312702141106567,1.5254228211493404,-0.1177136616109302,0.1871561723090456,-0.1818175763611798,-0.6706294740019486,0.5348315499330604,0.6940103436966419,0.3600163561452894,1.0310824169541406,1.3208309514759018,1
ASSAM_C.I.D._2001_1,ASSAM,C.I.D.,2001,-3.2281864529845725,-3.193272302611845,-1.0094552278904183,-1.0622985262834126,-3.8572837739562185,-3.651167278006206,-3.654143016013116,-1.4311829946012815,-2.336530672594042,-1.9446437356930824,-0.7223622068645704,-0.9415171278029664,-0.8590554017285985,0
ASSAM_CACHAR_2001_1,ASSAM,CACHAR,2001,0.8797375081915509,0.920916826152724,-0.0395263366714018,0.6884215408378065,0.7930484995329921,0.4443223596350614,0.5918106896145967,0.239255995801859,1.649926768881257,0.4266628581896393,-0.2544632816797671,-0.4076930959648265,-0.001402627107156,1
ASSAM_DARRANG_2001_1,ASSAM,DARRANG,2001,0.3791650486259693,0.4195809224779088,1.4529420231823629,1.5019070639638104,0.3914898336662039,0.2818240501561985,0.1622285469517245,-0.0061904316498805,0.6327247036972524,1.176226533010308,0.1540679754423799,0.5489215446472643,0.5503946914952285,1
ASSAM_DHEMAJI_2001_1,ASSAM,DHEMAJI,2001,-0.1349845841206306,-0.0953528614957194,3.791370959356195,1.7051807316631094,-0.0828976604624595,-0.4466168132565442,-0.6236926765790981,-0.4160588861606401,-0.2158555881471061,1.5056398256170191,-0.2303260325817691,-0.1248870967677363,0.4404639850638168,1
ASSAM_DHUBRI_2001_1,ASSAM,DHUBRI,2001,0.5517755121759195,0.5924546415048056,1.121740600094431,1.6086159432641238,0.5922513124333899,0.3137835440708871,-0.1262389897671574,-0.1718057120610301,1.438463022612798,2.110258114322348,-0.4161234091304643,0.5928724989031122,0.0331057886174336,1
ASSAM_DIBRUGARH_2001_1,ASSAM,DIBRUGARH,2001,0.1637021001561784,0.2037893624042952,0.658775668380351,1.059572389137576,0.4132018909636065,0.6879390406577157,0.4069918505012578,-0.389931798732257,-0.0060623274978135,1.049448766226652,0.6382532514818815,1.5556533757841169,0.4504911408261073,1
ASSAM_G.R.P._2001_1,ASSAM,G.R.P.,2001,-2.1471587911385672,-2.1105959200170576,-0.792474365468492,-0.5539065658260595,-0.9267316830015422,-0.7431773629545643,-0.361550573784239,-2.1917365152006143,-0.9008495613304908,-0.073352069965926,1.9277250821550536,0.4019658825571244,2.4300382400367093,0
ASSAM_GOALPARA_2001_1,ASSAM,GOALPARA,2001,0.3238380763512914,0.364169568711086,1.9796175221782704,1.8057921980053748,-0.1544125022745441,-0.273191564072245,-0.1486211974550934,-0.389931798732257,0.7173135080963766,0.3744200529048991,0.305741703802977,0.1974045722312169,0.1927771759297584,1
ASSAM_GOLAGHAT_2001_1,ASSAM,GOLAGHAT,2001,0.0095014814474913,0.0493535658472393,0.9093472572803684,1.1356508348941146,-0.1260082236067229,0.0908221816253863,0.1622285469517245,-0.4714713039419982,0.0771956153834488,-0.1332885292100181,0.5600540890759983,0.6730357853131863,0.7770361655762477,1
ASSAM_GUWAHATI_CITY_2001_1,ASSAM,GUWAHATI CITY,2001,0.6810483136012294,0.7219246023160272,-0.3780577846105112,0.6569821959582864,0.991004681123625,0.8398096158322388,0.9991598766005167,0.7087013344496502,0.8656827134669073,0.5691897178988411,0.2076207495136441,-0.3644493312950208,0.3211532106972453,1
ASSAM_HAILAKANDI_2001_1,ASSAM,HAILAKANDI,2001,-0.0238118044521314,0.0159894724543291,1.1725106675486154,1.4939036817165434,-0.1068096004485419,-0.7431773629545643,-0.2456024446976158,-0.5639131706666414,0.9013214637348052,0.7042531806010787,0.1857980864889344,-0.162088026317942,-0.1699882806766698,1
ASSAM_JORHAT_2001_1,ASSAM,JORHAT,2001,0.2370491080501459,0.2772482349045481,1.6227357882909754,0.7487322245425634,-0.0934213318835974,0.1780012066287811,0.0715765369299366,0.0366450223330242,0.0229432922927047,-0.0821422616015153,0.2863822218126779,0.2524586018718259,0.7440670659832037,1
ASSAM_KAMRUP_2001_1,ASSAM,KAMRUP,2001,0.2890282017324357,0.3293066040885493,-0.2303947158943868,1.6902278600231422,0.4570082647377125,0.3815657962540219,0.4936585940752301,0.3444946344386927,0.2367722200043649,0.5413960491171881,0.3725571717178988,-0.2877531059394078,0.5819664895318963,1
ASSAM_KARBI_ANGLONG_2001_1,ASSAM,KARBI ANGLONG,2001,-0.4669936618876439,-0.4278683002695951,-0.4925479102093731,2.0058915508627315,-0.0229678870195679,0.4576584789957179,-0.5202471508608394,-0.7521689792116899,0.621974292823231,1.4650662710799605,-0.178338738219499,2.259024115714147,2.373094098039388,1
ASSAM_KARIMGANJ_2001_1,ASSAM,KARIMGANJ,2001,-0.035293797750673,0.0044899674849424,1.908988788950514,1.8386679210656651,0.2043920241837446,-0.2126782498907874,-0.3033060835143412,-0.5976899011041535,1.1965338770007543,2.1368670218324746,0.0171536917584576,0.4063739565976769,-0.4401246357454607,1
ASSAM_KOKRAJHAR_2001_1,ASSAM,KOKRAJHAR,2001,-0.0528934138309792,-0.0131364905099847,0.335435162616677,2.0137890800188325,0.0830282718592729,0.4443223596350614,-0.4295024069943235,-0.7521689792116899,0.1843456914375678,1.761098276661382,-0.1109960572259724,3.039055046640829,0.0510541645256331,1
ASSAM_LAKHIMPUR_2001_1,ASSAM,LAKHIMPUR,2001,0.4858218673336036,0.5264004079851161,1.6742811019304789,1.2957262071637323,0.4710038783067509,0.2140417979730636,0.2333543723810286,0.4954143954594052,0.5770172845332828,0.9240640040347746,-0.0102727004412629,-0.4222383013267067,1.008151971869063,1
ASSAM_MORIGAON_2001_1,ASSAM,MORIGAON,2001,-0.155443432265371,-0.1158429122901448,1.3358351867028997,2.043615199352232,-0.4562488777424644,-0.527327958979724,-0.3402189768912029,-0.8959147314902817,0.4334996347683807,-0.1739502336529271,0.1628561801429799,0.0298114883464057,0.1070035231068376,1
ASSAM_N.C.HILLS_2001_1,ASSAM,N.C.HILLS,2001,-1.2160122459666365,-1.1780292440905074,-0.2153976037080388,1.4183657914092158,-1.1012044422142353,-0.7162917372905458,-1.1746941508587028,-0.95132714927164,-1.0399814364984628,0.6928122003030421,0.5696397336183205,2.2731672603254336,1.0216763349191147,0
ASSAM_NAGAON_2001_1,ASSAM,NAGAON,2001,0.8305306886479626,0.8652129089244112,0.1790281471736846,1.1035390523701725,0.7851012077756397,0.6142555375712403,0.8442553770424295,0.3080501332686117,1.2382556841467067,0.5892763337454605,0.3901900555148369,0.1129036022474113,-0.1304847058708143,1
ASSAM_NALBARI_2001_1,ASSAM,NALBARI,2001,-0.0238118044521314,0.0159894724543291,0.8643878685064948,1.5231972123660984,0.0809807191452754,0.6197366316425219,-0.0234784758337801,-0.190773628672307,-0.3050801639709907,0.4575843531155435,0.0662372933155589,1.4086917096315876,1.4488149067401976,1
ASSAM_R.P.O._2001_1,ASSAM,R.P.O.,2001,-2.024697002011823,-1.987947359265689,1.185880556613809,0.0807526789278965,-1.6201909632470213,-1.416344710892158,-1.333390727935303,-2.1917365152006143,-0.6910563006811985,0.2727426790212377,1.5610083111817004,2.892374057116024,0.5275232903881502,0
ASSAM_SIBSAGAR_2001_1,ASSAM,SIBSAGAR,2001,0.09101717240604,0.1309935798141422,1.1244538862444675,1.2071170052310112,0.3058411697368048,0.4375747057850524,0.2467946541756194,0.022658977998307,0.330006509868307,0.4893767251527885,0.1416782666839064,0.3343265545041806,0.9045310004709868,1
ASSAM_SONITPUR_2001_1,ASSAM,SONITPUR,2001,0.5661179841912676,0.6068189878273847,0.7030967563851737,1.133250476973111,0.5596169342736713,0.4964511887117609,0.5424487232692101,-0.0362945505647707,0.6380311900621731,0.5746705195063145,0.2429541862474944,0.3820127216306966,-0.2161870990199305,1
ASSAM_TINSUKIA_2001_1,ASSAM,TINSUKIA,2001,0.071546816347773,0.1114935286970414,1.204942806551614,1.552989397651578,0.2426189029116821,0.6518984493134332,0.4616243015889634,-0.5009347142055113,-0.3549874633150777,0.692745237702794,1.106958132083448,1.8109554673954196,0.9318584661645952,1
BIHAR_ARARIA_2001_1,BIHAR,ARARIA,2001,0.4446015579954314,0.4851172318196872,2.3439997240914034,1.1625098340046824,0.3704003481797775,0.4170030202214122,0.1114677689865415,0.3080501332686117,1.3655729339206857,0.1817729799560347,-0.4115564566251257,-0.1343289705565183,0.6099141981805888,1
BIHAR_ARWAL_2001_1,BIHAR,ARWAL,2001,-0.6565636367717724,-0.6177273962946238,-1.0094552278904183,0.217841590363709,0.202680136239829,0.3369857099140593,-1.1618215623885404,-0.7101994235885759,0.4760280505447998,3.8595726526151273,-0.8249366852475031,1.2803970816387225,0.0965596428383489,1
BIHAR_AURANGABAD_2001_1,BIHAR,AURANGABAD,2001,-0.0832913726522886,-0.0561550955067213,-0.3032088253059737,-0.2349214268282734,0.076866990129416,0.5863049449955657,0.0242900449430289,-0.0518521861496826,0.8239735971827294,-0.2573198970295177,-0.3168955190923385,0.6142170081987809,0.3118697149731816,1
BIHAR_BAGAHA_2001_1,BIHAR,BAGAHA,2001,-0.2208477352503459,-0.1813469661281246,1.034395173893364,2.513335911924141,0.404345581781024,0.4239159245505567,-0.5475622498692637,-0.7101994235885759,0.3470899999984048,3.1242018455714677,-0.4908382965294485,0.3823835621600965,-0.1619692903577483,1
BIHAR_BANKA_2001_1,BIHAR,BANKA,2001,-0.2285241645358195,-0.1890351030587271,0.8202550582573027,0.0725115022500898,0.1323070326447542,0.6087387357949647,-0.1989913208427035,-1.2320248245413314,0.970124402581235,0.2881147217165559,-0.4336300236022288,1.44219472774803,1.1293404300091114,1
BIHAR_BEGUSARAI_2001_1,BIHAR,BEGUSARAI,2001,0.0957978349472892,0.1357815335448797,-0.6403649210243626,0.1129268094663661,0.3416870491515213,1.102175979636102,0.315780573256086,0.0769837511751126,0.8040515068084958,-0.3398494890371824,-0.3700478075923415,0.7352716860168524,0.9431277062831626,1
BIHAR_BETTIAH_2001_1,BIHAR,BETTIAH,2001,0.3536954474158305,0.3675585162277768,-0.4757304036276816,0.6884456149841038,1.014730859332393,0.4576584789957179,0.2655813272051999,0.2695799228304867,1.3369588913485857,2.126490162162128,-0.5066319190149478,-0.1026392568088932,-0.0500112739007393,1
BIHAR_BHABHUA_2001_1,BIHAR,BHABHUA,2001,-0.1983312050298602,-0.158796095000486,-0.4642293939010619,0.7687542808958416,0.1638831077849863,0.2140417979730636,0.1493185362715414,-0.2723131338820483,0.9914690721245888,0.425494027250701,0.2270921506888385,0.1231839104685798,0.4839711473925123,1
BIHAR_BHAGALPUR_2001_1,BIHAR,BHAGALPUR,2001,0.2925915005484571,0.3328753374414465,-0.0180132606949617,0.3978572068252231,0.2788072033406428,1.0674780650875209,0.5360404132747841,0.2793997420631913,0.9184049538649024,-0.4854604176230143,0.0159591960322817,0.7854203678086362,0.6169799802021328,1
BIHAR_BHOJPUR_2001_1,BIHAR,BHOJPUR,2001,0.0148965325534438,0.0328783425759447,-0.4244494684286607,-0.1069732226048501,0.8128678115003457,0.9085635561055132,0.2857103971387817,-0.2723131338820483,1.0832862021385623,1.0676135154159108,-0.4830290041067442,0.7682565424478496,0.3753799925000219,1
BIHAR_BUXAR_2001_1,BIHAR,BUXAR,2001,-0.5008670703366385,-0.4617933704783327,-0.6529589094515279,0.1210153780965298,0.1323070326447542,0.4642485984619331,0.1449646697127994,0.1393940618116597,0.9914690721245888,-0.0957864339455189,-0.0950443706727301,0.2470411597550943,0.576363972677631,1
BIHAR_DARBHANGA_2001_1,BIHAR,DARBHANGA,2001,0.2214279330218475,0.2616032353652787,-0.4582749259900213,-0.1786884030166847,0.016492709002026,0.6413129855098954,-0.1262389897671574,0.5761604499824049,0.8278827534636147,-0.9303828565896992,-0.8618740341245732,-0.2092267082123936,0.1578408252532515,1
BIHAR_GAYA_2001_1,BIHAR,GAYA,2001,0.217465206179499,0.2576344648015738,-0.4232047042245117,0.1464700432237368,0.95576493849226,1.5978661408368209,0.7617314019616224,0.7344398248156839,1.460039860201362,1.3348953682126763,0.2020575592342846,1.292264044114533,1.6736397022509102,1
