CLUSTER,TOTAL_IPC,WOMEN_CRIME_CORE_TOTAL,WOMEN_VIOLENCE,RAPE,KIDNAPPING_ABDUCTION,DOWRY_DEATHS,ASSAULT_WOMEN,CRUELTY_WOMEN,VIOLENT_CRIME,PROPERTY_CRIME,ECONOMIC_OFFENCES,PUBLIC_ORDER_CRIME
0,4263.45928853755,396.102766798419,383.2498023715415,56.089328063241105,111.79288537549407,12.971541501976285,119.25375494071146,190.35731225296442,464.2577075098814,1119.2901185770752,200.7501976284585,122.15098814229249
1,348.87692307692305,16.636923076923075,16.246153846153845,4.406153846153846,7.553846153846154,0.40615384615384614,7.058461538461539,3.7753846153846156,38.326153846153844,150.56,8.72,7.590769230769231
